index,datum,kraj_nuts_kod,okres_lau_kod,kumulativni_pocet_nakazenych,kumulativni_pocet_vylecenych,kumulativni_pocet_umrti,x,y
0,2020-03-01,CZ010,CZ0100,2,0,0,50.0755,14.4378
1,2020-03-01,CZ020,CZ020A,0,0,0,49.8782,14.9363
2,2020-03-01,CZ020,CZ020B,0,0,0,49.8782,14.9363
3,2020-03-01,CZ020,CZ020C,0,0,0,49.8782,14.9363
4,2020-03-01,CZ020,CZ0201,0,0,0,49.8782,14.9363
5,2020-03-01,CZ020,CZ0202,0,0,0,49.8782,14.9363
6,2020-03-01,CZ020,CZ0203,0,0,0,49.8782,14.9363
7,2020-03-01,CZ020,CZ0204,0,0,0,49.8782,14.9363
8,2020-03-01,CZ020,CZ0205,0,0,0,49.8782,14.9363
9,2020-03-01,CZ020,CZ0206,0,0,0,49.8782,14.9363
10,2020-03-01,CZ020,CZ0207,0,0,0,49.8782,14.9363
11,2020-03-01,CZ020,CZ0208,0,0,0,49.8782,14.9363
12,2020-03-01,CZ020,CZ0209,0,0,0,49.8782,14.9363
13,2020-03-01,CZ031,CZ0311,0,0,0,48.9458,14.4416
14,2020-03-01,CZ031,CZ0312,0,0,0,48.9458,14.4416
15,2020-03-01,CZ031,CZ0313,0,0,0,48.9458,14.4416
16,2020-03-01,CZ031,CZ0314,0,0,0,48.9458,14.4416
17,2020-03-01,CZ031,CZ0315,0,0,0,48.9458,14.4416
18,2020-03-01,CZ031,CZ0316,0,0,0,48.9458,14.4416
19,2020-03-01,CZ031,CZ0317,0,0,0,48.9458,14.4416
20,2020-03-01,CZ032,CZ0321,0,0,0,49.4135,13.3157
21,2020-03-01,CZ032,CZ0322,0,0,0,49.4135,13.3157
22,2020-03-01,CZ032,CZ0323,0,0,0,49.4135,13.3157
23,2020-03-01,CZ032,CZ0324,0,0,0,49.4135,13.3157
24,2020-03-01,CZ032,CZ0325,0,0,0,49.4135,13.3157
25,2020-03-01,CZ032,CZ0326,0,0,0,49.4135,13.3157
26,2020-03-01,CZ032,CZ0327,0,0,0,49.4135,13.3157
27,2020-03-01,CZ041,CZ0411,0,0,0,50.1435,12.7502
28,2020-03-01,CZ041,CZ0412,0,0,0,50.1435,12.7502
29,2020-03-01,CZ041,CZ0413,0,0,0,50.1435,12.7502
30,2020-03-01,CZ042,CZ0421,1,0,0,50.6119,13.787
31,2020-03-01,CZ042,CZ0422,0,0,0,50.6119,13.787
32,2020-03-01,CZ042,CZ0423,0,0,0,50.6119,13.787
33,2020-03-01,CZ042,CZ0424,0,0,0,50.6119,13.787
34,2020-03-01,CZ042,CZ0425,0,0,0,50.6119,13.787
35,2020-03-01,CZ042,CZ0426,0,0,0,50.6119,13.787
36,2020-03-01,CZ042,CZ0427,0,0,0,50.6119,13.787
37,2020-03-01,CZ051,CZ0511,0,0,0,50.6594,14.7632
38,2020-03-01,CZ051,CZ0512,0,0,0,50.6594,14.7632
39,2020-03-01,CZ051,CZ0513,0,0,0,50.6594,14.7632
40,2020-03-01,CZ051,CZ0514,0,0,0,50.6594,14.7632
41,2020-03-01,CZ052,CZ0521,0,0,0,50.3512,15.7976
42,2020-03-01,CZ052,CZ0522,0,0,0,50.3512,15.7976
43,2020-03-01,CZ052,CZ0523,0,0,0,50.3512,15.7976
44,2020-03-01,CZ052,CZ0524,0,0,0,50.3512,15.7976
45,2020-03-01,CZ052,CZ0525,0,0,0,50.3512,15.7976
46,2020-03-01,CZ053,CZ0531,0,0,0,49.9444,16.2857
47,2020-03-01,CZ053,CZ0532,0,0,0,49.9444,16.2857
48,2020-03-01,CZ053,CZ0533,0,0,0,49.9444,16.2857
49,2020-03-01,CZ053,CZ0534,0,0,0,49.9444,16.2857
50,2020-03-01,CZ063,CZ0631,0,0,0,49.449,15.6406
51,2020-03-01,CZ063,CZ0632,0,0,0,49.449,15.6406
52,2020-03-01,CZ063,CZ0633,0,0,0,49.449,15.6406
53,2020-03-01,CZ063,CZ0634,0,0,0,49.449,15.6406
54,2020-03-01,CZ063,CZ0635,0,0,0,49.449,15.6406
55,2020-03-01,CZ064,CZ0641,0,0,0,48.9545,16.7677
56,2020-03-01,CZ064,CZ0642,0,0,0,48.9545,16.7677
57,2020-03-01,CZ064,CZ0643,0,0,0,48.9545,16.7677
58,2020-03-01,CZ064,CZ0644,0,0,0,48.9545,16.7677
59,2020-03-01,CZ064,CZ0645,0,0,0,48.9545,16.7677
60,2020-03-01,CZ064,CZ0646,0,0,0,48.9545,16.7677
61,2020-03-01,CZ064,CZ0647,0,0,0,48.9545,16.7677
62,2020-03-01,CZ071,CZ0711,0,0,0,49.6587,17.0811
63,2020-03-01,CZ071,CZ0712,0,0,0,49.6587,17.0811
64,2020-03-01,CZ071,CZ0713,0,0,0,49.6587,17.0811
65,2020-03-01,CZ071,CZ0714,0,0,0,49.6587,17.0811
66,2020-03-01,CZ071,CZ0715,0,0,0,49.6587,17.0811
67,2020-03-01,CZ072,CZ0721,0,0,0,49.2162,17.772
68,2020-03-01,CZ072,CZ0722,0,0,0,49.2162,17.772
69,2020-03-01,CZ072,CZ0723,0,0,0,49.2162,17.772
70,2020-03-01,CZ072,CZ0724,0,0,0,49.2162,17.772
71,2020-03-01,CZ080,CZ0801,0,0,0,49.7305,18.2333
72,2020-03-01,CZ080,CZ0802,0,0,0,49.7305,18.2333
73,2020-03-01,CZ080,CZ0803,0,0,0,49.7305,18.2333
74,2020-03-01,CZ080,CZ0804,0,0,0,49.7305,18.2333
75,2020-03-01,CZ080,CZ0805,0,0,0,49.7305,18.2333
76,2020-03-01,CZ080,CZ0806,0,0,0,49.7305,18.2333
77,2020-03-02,CZ010,CZ0100,2,0,0,50.0755,14.4378
78,2020-03-02,CZ020,CZ020A,0,0,0,49.8782,14.9363
79,2020-03-02,CZ020,CZ020B,0,0,0,49.8782,14.9363
80,2020-03-02,CZ020,CZ020C,0,0,0,49.8782,14.9363
81,2020-03-02,CZ020,CZ0201,0,0,0,49.8782,14.9363
82,2020-03-02,CZ020,CZ0202,0,0,0,49.8782,14.9363
83,2020-03-02,CZ020,CZ0203,0,0,0,49.8782,14.9363
84,2020-03-02,CZ020,CZ0204,0,0,0,49.8782,14.9363
85,2020-03-02,CZ020,CZ0205,0,0,0,49.8782,14.9363
86,2020-03-02,CZ020,CZ0206,0,0,0,49.8782,14.9363
87,2020-03-02,CZ020,CZ0207,0,0,0,49.8782,14.9363
88,2020-03-02,CZ020,CZ0208,0,0,0,49.8782,14.9363
89,2020-03-02,CZ020,CZ0209,0,0,0,49.8782,14.9363
90,2020-03-02,CZ031,CZ0311,0,0,0,48.9458,14.4416
91,2020-03-02,CZ031,CZ0312,0,0,0,48.9458,14.4416
92,2020-03-02,CZ031,CZ0313,0,0,0,48.9458,14.4416
93,2020-03-02,CZ031,CZ0314,0,0,0,48.9458,14.4416
94,2020-03-02,CZ031,CZ0315,0,0,0,48.9458,14.4416
95,2020-03-02,CZ031,CZ0316,0,0,0,48.9458,14.4416
96,2020-03-02,CZ031,CZ0317,0,0,0,48.9458,14.4416
97,2020-03-02,CZ032,CZ0321,0,0,0,49.4135,13.3157
98,2020-03-02,CZ032,CZ0322,0,0,0,49.4135,13.3157
99,2020-03-02,CZ032,CZ0323,0,0,0,49.4135,13.3157
100,2020-03-02,CZ032,CZ0324,0,0,0,49.4135,13.3157
101,2020-03-02,CZ032,CZ0325,0,0,0,49.4135,13.3157
102,2020-03-02,CZ032,CZ0326,0,0,0,49.4135,13.3157
103,2020-03-02,CZ032,CZ0327,0,0,0,49.4135,13.3157
104,2020-03-02,CZ041,CZ0411,0,0,0,50.1435,12.7502
105,2020-03-02,CZ041,CZ0412,0,0,0,50.1435,12.7502
106,2020-03-02,CZ041,CZ0413,0,0,0,50.1435,12.7502
107,2020-03-02,CZ042,CZ0421,1,0,0,50.6119,13.787
108,2020-03-02,CZ042,CZ0422,0,0,0,50.6119,13.787
109,2020-03-02,CZ042,CZ0423,0,0,0,50.6119,13.787
110,2020-03-02,CZ042,CZ0424,0,0,0,50.6119,13.787
111,2020-03-02,CZ042,CZ0425,0,0,0,50.6119,13.787
112,2020-03-02,CZ042,CZ0426,0,0,0,50.6119,13.787
113,2020-03-02,CZ042,CZ0427,0,0,0,50.6119,13.787
114,2020-03-02,CZ051,CZ0511,0,0,0,50.6594,14.7632
115,2020-03-02,CZ051,CZ0512,0,0,0,50.6594,14.7632
116,2020-03-02,CZ051,CZ0513,0,0,0,50.6594,14.7632
117,2020-03-02,CZ051,CZ0514,0,0,0,50.6594,14.7632
118,2020-03-02,CZ052,CZ0521,0,0,0,50.3512,15.7976
119,2020-03-02,CZ052,CZ0522,0,0,0,50.3512,15.7976
120,2020-03-02,CZ052,CZ0523,0,0,0,50.3512,15.7976
121,2020-03-02,CZ052,CZ0524,0,0,0,50.3512,15.7976
122,2020-03-02,CZ052,CZ0525,0,0,0,50.3512,15.7976
123,2020-03-02,CZ053,CZ0531,0,0,0,49.9444,16.2857
124,2020-03-02,CZ053,CZ0532,0,0,0,49.9444,16.2857
125,2020-03-02,CZ053,CZ0533,0,0,0,49.9444,16.2857
126,2020-03-02,CZ053,CZ0534,0,0,0,49.9444,16.2857
127,2020-03-02,CZ063,CZ0631,0,0,0,49.449,15.6406
128,2020-03-02,CZ063,CZ0632,0,0,0,49.449,15.6406
129,2020-03-02,CZ063,CZ0633,0,0,0,49.449,15.6406
130,2020-03-02,CZ063,CZ0634,0,0,0,49.449,15.6406
131,2020-03-02,CZ063,CZ0635,0,0,0,49.449,15.6406
132,2020-03-02,CZ064,CZ0641,0,0,0,48.9545,16.7677
133,2020-03-02,CZ064,CZ0642,0,0,0,48.9545,16.7677
134,2020-03-02,CZ064,CZ0643,0,0,0,48.9545,16.7677
135,2020-03-02,CZ064,CZ0644,0,0,0,48.9545,16.7677
136,2020-03-02,CZ064,CZ0645,0,0,0,48.9545,16.7677
137,2020-03-02,CZ064,CZ0646,0,0,0,48.9545,16.7677
138,2020-03-02,CZ064,CZ0647,0,0,0,48.9545,16.7677
139,2020-03-02,CZ071,CZ0711,0,0,0,49.6587,17.0811
140,2020-03-02,CZ071,CZ0712,0,0,0,49.6587,17.0811
141,2020-03-02,CZ071,CZ0713,0,0,0,49.6587,17.0811
142,2020-03-02,CZ071,CZ0714,0,0,0,49.6587,17.0811
143,2020-03-02,CZ071,CZ0715,0,0,0,49.6587,17.0811
144,2020-03-02,CZ072,CZ0721,0,0,0,49.2162,17.772
145,2020-03-02,CZ072,CZ0722,0,0,0,49.2162,17.772
146,2020-03-02,CZ072,CZ0723,0,0,0,49.2162,17.772
147,2020-03-02,CZ072,CZ0724,0,0,0,49.2162,17.772
148,2020-03-02,CZ080,CZ0801,0,0,0,49.7305,18.2333
149,2020-03-02,CZ080,CZ0802,0,0,0,49.7305,18.2333
150,2020-03-02,CZ080,CZ0803,0,0,0,49.7305,18.2333
151,2020-03-02,CZ080,CZ0804,0,0,0,49.7305,18.2333
152,2020-03-02,CZ080,CZ0805,0,0,0,49.7305,18.2333
153,2020-03-02,CZ080,CZ0806,0,0,0,49.7305,18.2333
154,2020-03-03,CZ010,CZ0100,2,0,0,50.0755,14.4378
155,2020-03-03,CZ020,CZ020A,0,0,0,49.8782,14.9363
156,2020-03-03,CZ020,CZ020B,0,0,0,49.8782,14.9363
157,2020-03-03,CZ020,CZ020C,0,0,0,49.8782,14.9363
158,2020-03-03,CZ020,CZ0201,0,0,0,49.8782,14.9363
159,2020-03-03,CZ020,CZ0202,0,0,0,49.8782,14.9363
160,2020-03-03,CZ020,CZ0203,0,0,0,49.8782,14.9363
161,2020-03-03,CZ020,CZ0204,0,0,0,49.8782,14.9363
162,2020-03-03,CZ020,CZ0205,0,0,0,49.8782,14.9363
163,2020-03-03,CZ020,CZ0206,0,0,0,49.8782,14.9363
164,2020-03-03,CZ020,CZ0207,0,0,0,49.8782,14.9363
165,2020-03-03,CZ020,CZ0208,0,0,0,49.8782,14.9363
166,2020-03-03,CZ020,CZ0209,0,0,0,49.8782,14.9363
167,2020-03-03,CZ031,CZ0311,0,0,0,48.9458,14.4416
168,2020-03-03,CZ031,CZ0312,0,0,0,48.9458,14.4416
169,2020-03-03,CZ031,CZ0313,0,0,0,48.9458,14.4416
170,2020-03-03,CZ031,CZ0314,0,0,0,48.9458,14.4416
171,2020-03-03,CZ031,CZ0315,0,0,0,48.9458,14.4416
172,2020-03-03,CZ031,CZ0316,0,0,0,48.9458,14.4416
173,2020-03-03,CZ031,CZ0317,0,0,0,48.9458,14.4416
174,2020-03-03,CZ032,CZ0321,0,0,0,49.4135,13.3157
175,2020-03-03,CZ032,CZ0322,0,0,0,49.4135,13.3157
176,2020-03-03,CZ032,CZ0323,0,0,0,49.4135,13.3157
177,2020-03-03,CZ032,CZ0324,0,0,0,49.4135,13.3157
178,2020-03-03,CZ032,CZ0325,0,0,0,49.4135,13.3157
179,2020-03-03,CZ032,CZ0326,0,0,0,49.4135,13.3157
180,2020-03-03,CZ032,CZ0327,0,0,0,49.4135,13.3157
181,2020-03-03,CZ041,CZ0411,0,0,0,50.1435,12.7502
182,2020-03-03,CZ041,CZ0412,0,0,0,50.1435,12.7502
183,2020-03-03,CZ041,CZ0413,0,0,0,50.1435,12.7502
184,2020-03-03,CZ042,CZ0421,2,0,0,50.6119,13.787
185,2020-03-03,CZ042,CZ0422,0,0,0,50.6119,13.787
186,2020-03-03,CZ042,CZ0423,0,0,0,50.6119,13.787
187,2020-03-03,CZ042,CZ0424,0,0,0,50.6119,13.787
188,2020-03-03,CZ042,CZ0425,0,0,0,50.6119,13.787
189,2020-03-03,CZ042,CZ0426,0,0,0,50.6119,13.787
190,2020-03-03,CZ042,CZ0427,0,0,0,50.6119,13.787
191,2020-03-03,CZ051,CZ0511,0,0,0,50.6594,14.7632
192,2020-03-03,CZ051,CZ0512,0,0,0,50.6594,14.7632
193,2020-03-03,CZ051,CZ0513,0,0,0,50.6594,14.7632
194,2020-03-03,CZ051,CZ0514,0,0,0,50.6594,14.7632
195,2020-03-03,CZ052,CZ0521,0,0,0,50.3512,15.7976
196,2020-03-03,CZ052,CZ0522,0,0,0,50.3512,15.7976
197,2020-03-03,CZ052,CZ0523,0,0,0,50.3512,15.7976
198,2020-03-03,CZ052,CZ0524,0,0,0,50.3512,15.7976
199,2020-03-03,CZ052,CZ0525,0,0,0,50.3512,15.7976
200,2020-03-03,CZ053,CZ0531,0,0,0,49.9444,16.2857
201,2020-03-03,CZ053,CZ0532,0,0,0,49.9444,16.2857
202,2020-03-03,CZ053,CZ0533,0,0,0,49.9444,16.2857
203,2020-03-03,CZ053,CZ0534,0,0,0,49.9444,16.2857
204,2020-03-03,CZ063,CZ0631,0,0,0,49.449,15.6406
205,2020-03-03,CZ063,CZ0632,0,0,0,49.449,15.6406
206,2020-03-03,CZ063,CZ0633,0,0,0,49.449,15.6406
207,2020-03-03,CZ063,CZ0634,0,0,0,49.449,15.6406
208,2020-03-03,CZ063,CZ0635,0,0,0,49.449,15.6406
209,2020-03-03,CZ064,CZ0641,0,0,0,48.9545,16.7677
210,2020-03-03,CZ064,CZ0642,0,0,0,48.9545,16.7677
211,2020-03-03,CZ064,CZ0643,0,0,0,48.9545,16.7677
212,2020-03-03,CZ064,CZ0644,0,0,0,48.9545,16.7677
213,2020-03-03,CZ064,CZ0645,0,0,0,48.9545,16.7677
214,2020-03-03,CZ064,CZ0646,0,0,0,48.9545,16.7677
215,2020-03-03,CZ064,CZ0647,0,0,0,48.9545,16.7677
216,2020-03-03,CZ071,CZ0711,0,0,0,49.6587,17.0811
217,2020-03-03,CZ071,CZ0712,0,0,0,49.6587,17.0811
218,2020-03-03,CZ071,CZ0713,0,0,0,49.6587,17.0811
219,2020-03-03,CZ071,CZ0714,0,0,0,49.6587,17.0811
220,2020-03-03,CZ071,CZ0715,0,0,0,49.6587,17.0811
221,2020-03-03,CZ072,CZ0721,0,0,0,49.2162,17.772
222,2020-03-03,CZ072,CZ0722,0,0,0,49.2162,17.772
223,2020-03-03,CZ072,CZ0723,0,0,0,49.2162,17.772
224,2020-03-03,CZ072,CZ0724,0,0,0,49.2162,17.772
225,2020-03-03,CZ080,CZ0801,0,0,0,49.7305,18.2333
226,2020-03-03,CZ080,CZ0802,0,0,0,49.7305,18.2333
227,2020-03-03,CZ080,CZ0803,0,0,0,49.7305,18.2333
228,2020-03-03,CZ080,CZ0804,0,0,0,49.7305,18.2333
229,2020-03-03,CZ080,CZ0805,0,0,0,49.7305,18.2333
230,2020-03-03,CZ080,CZ0806,0,0,0,49.7305,18.2333
231,2020-03-04,CZ010,CZ0100,2,0,0,50.0755,14.4378
232,2020-03-04,CZ020,CZ020A,0,0,0,49.8782,14.9363
233,2020-03-04,CZ020,CZ020B,0,0,0,49.8782,14.9363
234,2020-03-04,CZ020,CZ020C,0,0,0,49.8782,14.9363
235,2020-03-04,CZ020,CZ0201,0,0,0,49.8782,14.9363
236,2020-03-04,CZ020,CZ0202,0,0,0,49.8782,14.9363
237,2020-03-04,CZ020,CZ0203,0,0,0,49.8782,14.9363
238,2020-03-04,CZ020,CZ0204,0,0,0,49.8782,14.9363
239,2020-03-04,CZ020,CZ0205,0,0,0,49.8782,14.9363
240,2020-03-04,CZ020,CZ0206,0,0,0,49.8782,14.9363
241,2020-03-04,CZ020,CZ0207,0,0,0,49.8782,14.9363
242,2020-03-04,CZ020,CZ0208,0,0,0,49.8782,14.9363
243,2020-03-04,CZ020,CZ0209,0,0,0,49.8782,14.9363
244,2020-03-04,CZ031,CZ0311,0,0,0,48.9458,14.4416
245,2020-03-04,CZ031,CZ0312,0,0,0,48.9458,14.4416
246,2020-03-04,CZ031,CZ0313,0,0,0,48.9458,14.4416
247,2020-03-04,CZ031,CZ0314,0,0,0,48.9458,14.4416
248,2020-03-04,CZ031,CZ0315,0,0,0,48.9458,14.4416
249,2020-03-04,CZ031,CZ0316,0,0,0,48.9458,14.4416
250,2020-03-04,CZ031,CZ0317,0,0,0,48.9458,14.4416
251,2020-03-04,CZ032,CZ0321,0,0,0,49.4135,13.3157
252,2020-03-04,CZ032,CZ0322,0,0,0,49.4135,13.3157
253,2020-03-04,CZ032,CZ0323,0,0,0,49.4135,13.3157
254,2020-03-04,CZ032,CZ0324,0,0,0,49.4135,13.3157
255,2020-03-04,CZ032,CZ0325,0,0,0,49.4135,13.3157
256,2020-03-04,CZ032,CZ0326,0,0,0,49.4135,13.3157
257,2020-03-04,CZ032,CZ0327,0,0,0,49.4135,13.3157
258,2020-03-04,CZ041,CZ0411,0,0,0,50.1435,12.7502
259,2020-03-04,CZ041,CZ0412,0,0,0,50.1435,12.7502
260,2020-03-04,CZ041,CZ0413,0,0,0,50.1435,12.7502
261,2020-03-04,CZ042,CZ0421,2,0,0,50.6119,13.787
262,2020-03-04,CZ042,CZ0422,0,0,0,50.6119,13.787
263,2020-03-04,CZ042,CZ0423,0,0,0,50.6119,13.787
264,2020-03-04,CZ042,CZ0424,0,0,0,50.6119,13.787
265,2020-03-04,CZ042,CZ0425,0,0,0,50.6119,13.787
266,2020-03-04,CZ042,CZ0426,0,0,0,50.6119,13.787
267,2020-03-04,CZ042,CZ0427,0,0,0,50.6119,13.787
268,2020-03-04,CZ051,CZ0511,0,0,0,50.6594,14.7632
269,2020-03-04,CZ051,CZ0512,0,0,0,50.6594,14.7632
270,2020-03-04,CZ051,CZ0513,0,0,0,50.6594,14.7632
271,2020-03-04,CZ051,CZ0514,0,0,0,50.6594,14.7632
272,2020-03-04,CZ052,CZ0521,0,0,0,50.3512,15.7976
273,2020-03-04,CZ052,CZ0522,0,0,0,50.3512,15.7976
274,2020-03-04,CZ052,CZ0523,0,0,0,50.3512,15.7976
275,2020-03-04,CZ052,CZ0524,0,0,0,50.3512,15.7976
276,2020-03-04,CZ052,CZ0525,0,0,0,50.3512,15.7976
277,2020-03-04,CZ053,CZ0531,0,0,0,49.9444,16.2857
278,2020-03-04,CZ053,CZ0532,0,0,0,49.9444,16.2857
279,2020-03-04,CZ053,CZ0533,0,0,0,49.9444,16.2857
280,2020-03-04,CZ053,CZ0534,0,0,0,49.9444,16.2857
281,2020-03-04,CZ063,CZ0631,0,0,0,49.449,15.6406
282,2020-03-04,CZ063,CZ0632,0,0,0,49.449,15.6406
283,2020-03-04,CZ063,CZ0633,0,0,0,49.449,15.6406
284,2020-03-04,CZ063,CZ0634,0,0,0,49.449,15.6406
285,2020-03-04,CZ063,CZ0635,0,0,0,49.449,15.6406
286,2020-03-04,CZ064,CZ0641,0,0,0,48.9545,16.7677
287,2020-03-04,CZ064,CZ0642,0,0,0,48.9545,16.7677
288,2020-03-04,CZ064,CZ0643,0,0,0,48.9545,16.7677
289,2020-03-04,CZ064,CZ0644,0,0,0,48.9545,16.7677
290,2020-03-04,CZ064,CZ0645,0,0,0,48.9545,16.7677
291,2020-03-04,CZ064,CZ0646,0,0,0,48.9545,16.7677
292,2020-03-04,CZ064,CZ0647,0,0,0,48.9545,16.7677
293,2020-03-04,CZ071,CZ0711,0,0,0,49.6587,17.0811
294,2020-03-04,CZ071,CZ0712,0,0,0,49.6587,17.0811
295,2020-03-04,CZ071,CZ0713,0,0,0,49.6587,17.0811
296,2020-03-04,CZ071,CZ0714,0,0,0,49.6587,17.0811
297,2020-03-04,CZ071,CZ0715,0,0,0,49.6587,17.0811
298,2020-03-04,CZ072,CZ0721,0,0,0,49.2162,17.772
299,2020-03-04,CZ072,CZ0722,0,0,0,49.2162,17.772
300,2020-03-04,CZ072,CZ0723,0,0,0,49.2162,17.772
301,2020-03-04,CZ072,CZ0724,0,0,0,49.2162,17.772
302,2020-03-04,CZ080,CZ0801,0,0,0,49.7305,18.2333
303,2020-03-04,CZ080,CZ0802,0,0,0,49.7305,18.2333
304,2020-03-04,CZ080,CZ0803,0,0,0,49.7305,18.2333
305,2020-03-04,CZ080,CZ0804,0,0,0,49.7305,18.2333
306,2020-03-04,CZ080,CZ0805,0,0,0,49.7305,18.2333
307,2020-03-04,CZ080,CZ0806,0,0,0,49.7305,18.2333
308,2020-03-05,CZ010,CZ0100,2,0,0,50.0755,14.4378
309,2020-03-05,CZ020,CZ020A,0,0,0,49.8782,14.9363
310,2020-03-05,CZ020,CZ020B,0,0,0,49.8782,14.9363
311,2020-03-05,CZ020,CZ020C,0,0,0,49.8782,14.9363
312,2020-03-05,CZ020,CZ0201,0,0,0,49.8782,14.9363
313,2020-03-05,CZ020,CZ0202,0,0,0,49.8782,14.9363
314,2020-03-05,CZ020,CZ0203,0,0,0,49.8782,14.9363
315,2020-03-05,CZ020,CZ0204,0,0,0,49.8782,14.9363
316,2020-03-05,CZ020,CZ0205,0,0,0,49.8782,14.9363
317,2020-03-05,CZ020,CZ0206,0,0,0,49.8782,14.9363
318,2020-03-05,CZ020,CZ0207,0,0,0,49.8782,14.9363
319,2020-03-05,CZ020,CZ0208,0,0,0,49.8782,14.9363
320,2020-03-05,CZ020,CZ0209,0,0,0,49.8782,14.9363
321,2020-03-05,CZ031,CZ0311,0,0,0,48.9458,14.4416
322,2020-03-05,CZ031,CZ0312,0,0,0,48.9458,14.4416
323,2020-03-05,CZ031,CZ0313,0,0,0,48.9458,14.4416
324,2020-03-05,CZ031,CZ0314,0,0,0,48.9458,14.4416
325,2020-03-05,CZ031,CZ0315,0,0,0,48.9458,14.4416
326,2020-03-05,CZ031,CZ0316,0,0,0,48.9458,14.4416
327,2020-03-05,CZ031,CZ0317,0,0,0,48.9458,14.4416
328,2020-03-05,CZ032,CZ0321,0,0,0,49.4135,13.3157
329,2020-03-05,CZ032,CZ0322,0,0,0,49.4135,13.3157
330,2020-03-05,CZ032,CZ0323,0,0,0,49.4135,13.3157
331,2020-03-05,CZ032,CZ0324,0,0,0,49.4135,13.3157
332,2020-03-05,CZ032,CZ0325,0,0,0,49.4135,13.3157
333,2020-03-05,CZ032,CZ0326,0,0,0,49.4135,13.3157
334,2020-03-05,CZ032,CZ0327,0,0,0,49.4135,13.3157
335,2020-03-05,CZ041,CZ0411,0,0,0,50.1435,12.7502
336,2020-03-05,CZ041,CZ0412,0,0,0,50.1435,12.7502
337,2020-03-05,CZ041,CZ0413,0,0,0,50.1435,12.7502
338,2020-03-05,CZ042,CZ0421,5,0,0,50.6119,13.787
339,2020-03-05,CZ042,CZ0422,0,0,0,50.6119,13.787
340,2020-03-05,CZ042,CZ0423,0,0,0,50.6119,13.787
341,2020-03-05,CZ042,CZ0424,0,0,0,50.6119,13.787
342,2020-03-05,CZ042,CZ0425,0,0,0,50.6119,13.787
343,2020-03-05,CZ042,CZ0426,0,0,0,50.6119,13.787
344,2020-03-05,CZ042,CZ0427,0,0,0,50.6119,13.787
345,2020-03-05,CZ051,CZ0511,0,0,0,50.6594,14.7632
346,2020-03-05,CZ051,CZ0512,0,0,0,50.6594,14.7632
347,2020-03-05,CZ051,CZ0513,0,0,0,50.6594,14.7632
348,2020-03-05,CZ051,CZ0514,0,0,0,50.6594,14.7632
349,2020-03-05,CZ052,CZ0521,0,0,0,50.3512,15.7976
350,2020-03-05,CZ052,CZ0522,0,0,0,50.3512,15.7976
351,2020-03-05,CZ052,CZ0523,0,0,0,50.3512,15.7976
352,2020-03-05,CZ052,CZ0524,0,0,0,50.3512,15.7976
353,2020-03-05,CZ052,CZ0525,0,0,0,50.3512,15.7976
354,2020-03-05,CZ053,CZ0531,0,0,0,49.9444,16.2857
355,2020-03-05,CZ053,CZ0532,0,0,0,49.9444,16.2857
356,2020-03-05,CZ053,CZ0533,0,0,0,49.9444,16.2857
357,2020-03-05,CZ053,CZ0534,0,0,0,49.9444,16.2857
358,2020-03-05,CZ063,CZ0631,0,0,0,49.449,15.6406
359,2020-03-05,CZ063,CZ0632,0,0,0,49.449,15.6406
360,2020-03-05,CZ063,CZ0633,0,0,0,49.449,15.6406
361,2020-03-05,CZ063,CZ0634,0,0,0,49.449,15.6406
362,2020-03-05,CZ063,CZ0635,0,0,0,49.449,15.6406
363,2020-03-05,CZ064,CZ0641,0,0,0,48.9545,16.7677
364,2020-03-05,CZ064,CZ0642,0,0,0,48.9545,16.7677
365,2020-03-05,CZ064,CZ0643,0,0,0,48.9545,16.7677
366,2020-03-05,CZ064,CZ0644,0,0,0,48.9545,16.7677
367,2020-03-05,CZ064,CZ0645,0,0,0,48.9545,16.7677
368,2020-03-05,CZ064,CZ0646,0,0,0,48.9545,16.7677
369,2020-03-05,CZ064,CZ0647,0,0,0,48.9545,16.7677
370,2020-03-05,CZ071,CZ0711,0,0,0,49.6587,17.0811
371,2020-03-05,CZ071,CZ0712,0,0,0,49.6587,17.0811
372,2020-03-05,CZ071,CZ0713,0,0,0,49.6587,17.0811
373,2020-03-05,CZ071,CZ0714,0,0,0,49.6587,17.0811
374,2020-03-05,CZ071,CZ0715,0,0,0,49.6587,17.0811
375,2020-03-05,CZ072,CZ0721,0,0,0,49.2162,17.772
376,2020-03-05,CZ072,CZ0722,0,0,0,49.2162,17.772
377,2020-03-05,CZ072,CZ0723,0,0,0,49.2162,17.772
378,2020-03-05,CZ072,CZ0724,0,0,0,49.2162,17.772
379,2020-03-05,CZ080,CZ0801,0,0,0,49.7305,18.2333
380,2020-03-05,CZ080,CZ0802,0,0,0,49.7305,18.2333
381,2020-03-05,CZ080,CZ0803,0,0,0,49.7305,18.2333
382,2020-03-05,CZ080,CZ0804,0,0,0,49.7305,18.2333
383,2020-03-05,CZ080,CZ0805,0,0,0,49.7305,18.2333
384,2020-03-05,CZ080,CZ0806,0,0,0,49.7305,18.2333
385,2020-03-06,CZ010,CZ0100,10,0,0,50.0755,14.4378
386,2020-03-06,CZ020,CZ020A,0,0,0,49.8782,14.9363
387,2020-03-06,CZ020,CZ020B,0,0,0,49.8782,14.9363
388,2020-03-06,CZ020,CZ020C,0,0,0,49.8782,14.9363
